id	logFC	AveExpr	t	P.Value	adj.P.Val	B	Mean_NR	Mean_R
CXCL10_Tcells	0.406977087198532	12.4047776008722	1.79541379704768	0.076269165519707	0.16222748496987	-37.4510401998292	12.20129	12.60827
IFIT5_Bcells	0.229862916017886	9.25040893081309	1.79152848912201	0.0768951634974228	0.16222748496987	-37.4578272673382	9.135477	9.365340
PDE3A_Epithelialcells	0.327250810018203	8.00299000521708	1.78796205756196	0.0774735327523862	0.16222748496987	-37.4640453350939	7.839365	8.166615
ARHGAP25_Bcells	0.100491933579603	9.01344427382098	1.78274109699403	0.0783267219852656	0.16222748496987	-37.4731273977872	8.963198	9.063690
ERRFI1_Myeloids	-0.124780043538111	11.0738789540736	-1.77872556253352	0.0789882110346039	0.16222748496987	-37.4800958527737	11.13627	11.01149
SERPINI1_Stromalcells	0.073767788020314	6.45680124955718	1.77361290084985	0.0798371225905979	0.16222748496987	-37.488947179433	6.419917	6.493685
ISG15_Myeloids	0.219298203932922	12.5867283596594	1.76762632665592	0.0808407226932516	0.16222748496987	-37.4992814761332	12.47708	12.69638
BGN_Stromalcells	0.130298951077076	9.75707351460544	1.75747228833088	0.0825668035165149	0.16222748496987	-37.5167357849468	9.691924	9.822223
MSR1_Stromalcells	0.0307661105781563	5.66779841512246	1.74765608527757	0.0842642659966406	0.16222748496987	-37.5335206971792	5.652415	5.683181
GPR65_Myeloids	0.0561816666640578	9.68439234738171	1.73944691704879	0.085705822390595	0.16222748496987	-37.5474906954735	9.656302	9.712483
HERC6_Epithelialcells	0.249457097687906	7.40039701980342	1.73918535955123	0.0857520843369687	0.16222748496987	-37.547934798248	7.275668	7.525126
IRF8_Epithelialcells	0.17262082645744	8.42597456505538	1.71701602288816	0.0897485135356298	0.16222748496987	-37.5853508082351	8.339664	8.512285
ITGB2_Stromalcells	0.236682869269991	8.87291865170178	1.69658572375252	0.0935654396722221	0.16222748496987	-37.6194361123246	8.754577	8.991260
IRF9_Epithelialcells	0.187596135742595	8.52642625980952	1.69209539264305	0.0944218886878388	0.16222748496987	-37.6268766753824	8.432628	8.620224
PRRX1_Myeloids	0.152587750159656	10.9933680587458	1.67881653371206	0.0969920892923147	0.16222748496987	-37.6487723475089	10.91707	11.06966
CD274_Myeloids	0.11006327856823	9.54256200266746	1.67544579578887	0.0976535036466787	0.16222748496987	-37.6543047726739	9.487530	9.597594
TYMP_Tcells	0.395994430023576	8.61489556137474	1.66759049191166	0.0992091396854814	0.16222748496987	-37.6671574541755	8.416898	8.812893
LINC00116_Epithelialcells	0.132049827394372	8.08117356809304	1.66467578547236	0.0997914558732075	0.16222748496987	-37.6719120789375	8.015149	8.147198
SLC6A20_Epithelialcells	0.0544459107078819	7.32407218620812	1.65477899667443	0.101789435690864	0.16222748496987	-37.6879982156768	7.296849	7.351295
PRF1_Tcells	-0.120408061661777	8.82797802191622	-1.65002945684579	0.102759732725278	0.16222748496987	-37.6956862060908	8.888182	8.767774
SLC22A23_Epithelialcells	-0.18857979794714	8.28271749272462	-1.64733189826543	0.103314152126021	0.16222748496987	-37.7000434855629	8.377007	8.188428
PTPRC_Myeloids	0.111564949633859	11.5324719892155	1.64693531557597	0.103395864130915	0.16222748496987	-37.7006835102043	11.47669	11.58825
CD69_Myeloids	0.32374112056452	8.8756580771848	1.64637439154244	0.103511526390318	0.16222748496987	-37.7015885107026	8.713788	9.037529
GZMB_Epithelialcells	0.936837180243512	6.19537262381847	1.64559917479822	0.103671548061471	0.16222748496987	-37.7028387782222	5.726954	6.663791
IDO1_Tcells	0.31432509640331	11.6203858697495	1.644971543287	0.103801251530048	0.16222748496987	-37.7038506168651	11.46322	11.77755
TAGAP_Myeloids	0.157213766273376	10.2334919670805	1.64281000578882	0.104248950179864	0.16222748496987	-37.7073325827949	10.15489	10.31210
GGTA1P_Bcells	0.033675880249648	10.0995833411481	1.63987661014938	0.104859013157432	0.16222748496987	-37.7120510586103	10.08275	10.11642
TRIM69_Epithelialcells	0.2731099659077	7.25554818108698	1.63904124574299	0.105033272245139	0.16222748496987	-37.7133933285379	7.118993	7.392103
OAS3_Epithelialcells	0.20323977244186	8.87146394648912	1.63697423686593	0.105465461710646	0.16222748496987	-37.7167118605698	8.769844	8.973084
CD200_Myeloids	0.0525456296944018	9.60387906364576	1.63522473640727	0.105832385324285	0.16222748496987	-37.719517575306	9.577606	9.630152
HCK_Myeloids	0.042605035888144	10.9856269772525	1.63301350478694	0.106297622500522	0.16222748496987	-37.7230597573971	10.96432	11.00693
NRN1_Epithelialcells	-0.480535473152192	6.17167563576321	-1.63244963539794	0.106416522948188	0.16222748496987	-37.7239623036848	6.411943	5.931408
REPS2_Epithelialcells	-0.140158197705311	7.38728654931771	-1.62538250743647	0.107915858403542	0.16222748496987	-37.7352493829018	7.457366	7.317207
TRIM69_Myeloids	0.101174538114799	9.98192335742237	1.62422204779396	0.10816367734816	0.16222748496987	-37.7370983924612	 9.931336	10.032511
GM2A_Epithelialcells	0.157337953935009	8.92389100948298	1.62283562626159	0.108460352138721	0.16222748496987	-37.7393058131429	8.845222	9.002560
PPARGC1B_Epithelialcells	0.155725901116004	7.22850401330603	1.61812820653669	0.109472569691679	0.16222748496987	-37.7467876387106	7.150641	7.306367
FAM189A1_Epithelialcells	-0.153695294327663	5.08339808055624	-1.61707048182574	0.109701051184419	0.16222748496987	-37.7484659479131	5.160246	5.006550
LOC283070_Bcells	0.256880432598757	9.63980183260779	1.60341294883774	0.112685851323442	0.16222748496987	-37.7700440523338	9.511362	9.768242
UBE2L6_Tcells	0.263886038551718	12.1364950976167	1.59508467229484	0.114537733999367	0.16222748496987	-37.7831178668773	12.00455	12.26844
TLR8_Myeloids	0.0835148203653642	8.8246449062531	1.58830996914106	0.116062084400431	0.16222748496987	-37.79370566426	8.782887	8.866402
ADIRF_Epithelialcells	0.310323992528488	9.23352287177324	1.58587148744434	0.11661471551927	0.16222748496987	-37.7975062571713	9.078361	9.388685
STAT1_Stromalcells	-0.501250657020559	10.9033761944906	-1.58311418442319	0.117242134283612	0.16222748496987	-37.8017971452202	11.15400	10.65275
SHE_Myeloids	0.0618266237006013	6.65844921035981	1.58211074036218	0.117471134622918	0.16222748496987	-37.8033569517962	6.627536	6.689363
INHBB_Epithelialcells	-0.184218767201911	6.87081047224506	-1.56752617324266	0.120840061583689	0.16222748496987	-37.8259228788006	6.962920	6.778701
RGL1_Stromalcells	-0.0423197100214487	8.31942092527567	-1.54494809989246	0.126206780638218	0.16222748496987	-37.8604682929833	8.340581	8.298261
DDIT4L_Epithelialcells	0.198113237376079	4.19303908931731	1.54301171672438	0.126675718052382	0.16222748496987	-37.8634090335266	4.093982	4.292096
MSR1_Myeloids	0.129913282318957	5.45810191072307	1.53403998926542	0.128866467905104	0.16222748496987	-37.8769887597637	5.393145	5.523059
MGMT_Epithelialcells	-0.141991326709499	8.25595132997317	-1.53399737436198	0.128876944857088	0.16222748496987	-37.8770530838527	8.326947	8.184956
DDX60_Bcells	-0.179310086076507	9.28706379062696	-1.53359631491682	0.12897557907597	0.16222748496987	-37.8776583711732	9.376719	9.197409
SYNPR_Tcells	-0.308632174877457	5.75949042592389	-1.52932645074667	0.130029390806938	0.16222748496987	-37.8840932727439	5.913807	5.605174
CDK14_Myeloids	0.0497069886225905	9.80856616580753	1.51755472290539	0.132969941699108	0.164638536135338	-37.9017460677124	9.783713	9.833420
CSF1R_Stromalcells	0.0550349708958127	9.01766753144649	1.51577945930088	0.133417912983158	0.164956531381756	-37.9043970511895	8.990150	9.045185
MIR29B2_Epithelialcells	-0.274173294394771	5.48520148817088	-1.51437858371802	0.133772249784884	0.165158013682911	-37.9064868936401	5.622288	5.348115
MIR29B2_Stromalcells	-0.107904746751795	7.02527374441732	-1.50182729988074	0.136980131105938	0.168636024457096	-37.9251294830276	7.079226	6.971321
DOK3_Myeloids	0.0428411697610738	9.312257146427	1.48604889450046	0.141098182734182	0.173211567140255	-37.9483569436137	9.290837	9.333678
PLEK_Myeloids	0.102161034479579	11.3071574984245	1.47455621789198	0.144158222283531	0.17671668441859	-37.9651290204307	11.25608	11.35824
SLC22A23_Bcells	-0.120854338706296	10.0196840980251	-1.44985795573218	0.150909475245023	0.183688120079625	-38.0007548027382	10.080111	 9.959257
IGFBP5_Stromalcells	0.0789294679953638	11.8369146550525	1.44635344038148	0.151886997967281	0.184617576402484	-38.0057635582888	11.79745	11.87638
LOC283177_Epithelialcells	-0.102058194813933	7.03400622104962	-1.42439981013913	0.158122656566996	0.191926656283147	-38.0368780485043	7.085035	6.982977
LCP2_Myeloids	0.114798827942378	11.2211886740998	1.39828220936257	0.165796073535708	0.200676032905071	-38.0733038283655	11.16379	11.27859
OASL_Myeloids	0.080847358405487	8.77709645969288	1.39015392827798	0.168241499170376	0.203350719585482	-38.0845090925238	8.736673	8.817520
EPSTI1_Tcells	0.196466689451199	12.9371399355097	1.38566270335367	0.169604478385219	0.204698746739809	-38.0906737519015	12.83891	13.03537
IYD_Epithelialcells	-0.115819793208447	5.32981350179232	-1.38491838480785	0.169831173424917	0.204698746739809	-38.0916935654502	5.387723	5.271904
SLC38A4_Epithelialcells	-0.0934828914060213	4.03977110064037	-1.36815939957117	0.174996852157058	0.210337442077355	-38.1145170492302	4.086513	3.993030
CCL11_Bcells	0.307747544980572	10.4712218099016	1.3546082482815	0.179260393490759	0.214863499420174	-38.1327777453578	10.31735	10.62510
ALYREF_Epithelialcells	0.0941327490957988	9.60830762401783	1.35211573198673	0.180053097180112	0.215514317429177	-38.1361175839338	9.561241	9.655374
FPR3_Stromalcells	0.197823535168128	8.10102076560393	1.34112607469229	0.18357982747092	0.219431289622443	-38.1507729640048	8.002109	8.199933
LIPA_Epithelialcells	0.119476028336756	8.98775552305882	1.3280656356333	0.187838567927947	0.223592667754233	-38.168040964409	8.928018	9.047494
SLC15A3_Myeloids	0.159959858854306	8.17640515019823	1.32109321692844	0.19014232087245	0.226023172056369	-38.1771933458556	8.096425	8.256385
TRMT13_Epithelialcells	-0.0753976028344523	7.84626484663691	-1.29645372672575	0.198453270282073	0.234609825004698	-38.2091663814509	7.883964	7.808566
IL2RB_Tcells	0.0605337299182676	11.0290083297154	1.28908103788443	0.200991932132506	0.236961799768242	-38.2186211430753	10.99874	11.05928
CCL8_Myeloids	0.189237686614154	9.55210411370475	1.28822914169302	0.201286816508093	0.236985706202571	-38.2197102807833	9.457485	9.646723
SHH_Epithelialcells	-0.118225084739483	7.41658069339031	-1.28306834205784	0.20308010339584	0.238771293229714	-38.2262935083464	7.475693	7.357468
GPR161_Stromalcells	0.113407201948855	8.03397700163661	1.27865375217279	0.204623475563545	0.240258584233114	-38.231904707506	7.977273	8.090681
FAM43A_Stromalcells	0.0380255183516578	8.61137108253528	1.26118121692076	0.210817254327873	0.247194688158905	-38.2539308899361	8.592358	8.630384
CCL4_Myeloids	0.119033295160047	11.5631847656242	1.25963876950064	0.211370595608467	0.247507223894311	-38.2558613253534	11.50367	11.62270
HIST1H2BG_Epithelialcells	-0.155499451079926	6.66066895825657	-1.25663389517592	0.212451640763192	0.248435997261023	-38.2596155202119	6.738419	6.582919
CCL11_Stromalcells	0.0476456770037306	10.7443822022797	1.25288851366199	0.21380478034078	0.249680007353306	-38.2642828014583	10.72056	10.76821
PID1_Bcells	0.114577747579679	10.5987226471209	1.24958895549507	0.215002088792882	0.250738922470618	-38.2683834131033	10.54143	10.65601
SLC9A3_Epithelialcells	-0.086782487991643	5.13714630184393	-1.2335239016861	0.220901943760378	0.257271764460467	-38.2881998865682	5.180538	5.093755
PRKAA2_Myeloids	-0.227580943014575	6.46609454862145	-1.23188917812664	0.221508855513184	0.257630919552396	-38.2902024940464	6.579885	6.352304
TIGIT_Bcells	0.0412892249571026	7.25255433769158	1.22893809344961	0.222607562168284	0.258335966242063	-38.2938112204589	7.231910	7.273199
CACNA1D_Epithelialcells	-0.0714073956819776	6.55214041213262	-1.22637425122054	0.223565316665196	0.25862850976148	-38.2969396359401	6.587844	6.516437
HIST1H2AC_Epithelialcells	-0.262171946884189	8.70217116202568	-1.21792513739996	0.226742822823126	0.261953221012527	-38.3072047072727	8.833257	8.571085
AC009237.8_Epithelialcells	-0.0333529673785931	5.84031584375539	-1.196429857632	0.234974245520523	0.270253123216417	-38.3330112152696	5.856992	5.823639
IFI27_Epithelialcells	0.138937780897047	11.7838716323344	1.19612560439835	0.235092283386291	0.270253123216417	-38.3333733073817	11.71440	11.85334
IGFBP6_Myeloids	0.0469096972997924	10.7915210691249	1.1950938711194	0.235492872142231	0.270253123216417	-38.3346005121548	10.76807	10.81498
STXBP6_Epithelialcells	0.111292218401315	7.89501811285001	1.17853162987744	0.241990887350354	0.277341481784005	-38.3541605706378	7.839372	7.950664
ISLR_Stromalcells	0.0938424711247343	9.61949247040469	1.15205468697103	0.252643910954598	0.288638752912876	-38.3848815299281	9.572571	9.666414
LIPA_Myeloids	0.181817676605794	9.87167363437057	1.1422240934575	0.256682776580051	0.291854066124616	-38.3961158566079	9.780765	9.962582
CCR2_Myeloids	0.0869374545413635	8.0537530916149	1.1283119419892	0.262476220351271	0.296876773477256	-38.4118551362984	8.010284	8.097222
LOC102724880_Epithelialcells	-0.0906281210550777	5.47310749190535	-1.11969338351697	0.266111056412375	0.300096420789976	-38.4215117957031	5.518422	5.427793
PSTPIP2_Epithelialcells	0.0961491407581327	5.93930406843618	1.05907261323584	0.292674211632967	0.327597723267511	-38.4874021666215	5.891229	5.987379
CHST7_Epithelialcells	0.175363233251674	5.1277048624019	1.05188653564912	0.295939324199366	0.330823363709913	-38.4949765243614	5.040023	5.215386
CD84_Stromalcells	0.146914707852723	8.28975800197838	1.02284158711526	0.309388682215084	0.344964383400023	-38.5250790461348	8.216301	8.363215
DEGS2_Epithelialcells	0.0759314271186362	6.74877764506922	1.01257805241609	0.314238119500597	0.34857004772367	-38.5355198511804	6.710812	6.786743
NLRC5_Tcells	0.236084107504734	9.0198123824448	0.995303197492699	0.322514718064744	0.356267493615609	-38.5528611158131	8.901770	9.137854
SHE_Stromalcells	0.0608872336497281	6.90819716042658	0.98327643679474	0.328361645798211	0.361910728382958	-38.5647621153247	6.877754	6.938641
SLC2A5_Tcells	-0.0471700511689068	6.48131816169422	-0.976394313916361	0.331738758659047	0.365166516228007	-38.5715087045708	6.504903	6.457733
BATF2_Tcells	0.331550082217438	9.51753113240729	0.880011238469407	0.381423156253339	0.416668587147635	-38.6611186287227	9.351756	9.683306
FAM26F_Tcells	0.0940055246354472	11.0646886467567	0.849809438580726	0.397903643334517	0.433574298229404	-38.6873198779742	11.01769	11.11169
PSTPIP2_Myeloids	0.0584279436519717	7.42460984584778	0.835874965679434	0.405652560544885	0.44090448331264	-38.6991055277232	7.395396	7.453824
IFI6_Epithelialcells	0.12266945292394	8.82749643235362	0.808175422180949	0.421326331339338	0.456789728575186	-38.7219644417164	8.766162	8.888831
DEFB1_Epithelialcells	-0.135004790397168	6.95135567852501	-0.789938857431374	0.431840251512101	0.467601175727657	-38.7366001846938	7.018858	6.883853
MPP1_Tcells	0.0313594192515527	10.7137134862872	0.781489523872489	0.436763571381335	0.472339551506381	-38.7432696705703	10.69803	10.72939
PSPH_Epithelialcells	0.0926715441158805	8.49623575614237	0.770491227518074	0.443221210291335	0.47752797063848	-38.7518453150737	8.449900	8.542572
C1QB_Myeloids	0.179495563327535	9.92100537053731	0.768672522524036	0.444294390593652	0.478087355464241	-38.753251862244	 9.831258	10.010753
PSTPIP2_Tcells	0.0413738710604905	7.71503182985454	0.766678833395723	0.44547255888339	0.478466027901853	-38.7547899737812	7.694345	7.735719
FCGR1B_Myeloids	0.0368168954857033	9.22533286905816	0.754479827633023	0.452720924368045	0.484136502762853	-38.7641156077528	9.206924	9.243741
HIST1H2AC_Bcells	0.0388518302395493	10.6226778018694	0.687889171796259	0.493462464025006	0.524455796125098	-38.8124181937982	10.60325	10.64210
APOL3_Tcells	0.0409472423369373	8.43765386946191	0.568149580385394	0.571484817971637	0.602923469327045	-38.8881660083013	8.417180	8.458127
CD84_Myeloids	-0.0991604466462963	8.66237033104926	-0.32072999818748	0.749230369223077	0.785644967970249	-38.9991812864374	8.711951	8.612790
FAM43A_Myeloids	0.0343685472073183	8.61240759305978	0.179428850887846	0.858043287222871	0.891084665310876	-39.034919006311	8.595223	8.629592
